count_type	month	day	count	year	julian
fish_wheel	7	1	0	1999	182
fish_wheel	7	2	0	1999	183
fish_wheel	7	3	0	1999	184
fish_wheel	7	4	0	1999	185
fish_wheel	7	5	0	1999	186
fish_wheel	7	6	1	1999	187
fish_wheel	7	7	0	1999	188
fish_wheel	7	8	0	1999	189
fish_wheel	7	9	0	1999	190
fish_wheel	7	10	0	1999	191
fish_wheel	7	11	1	1999	192
fish_wheel	7	12	1	1999	193
fish_wheel	7	13	2	1999	194
fish_wheel	7	14	6	1999	195
fish_wheel	7	15	6	1999	196
fish_wheel	7	16	6	1999	197
fish_wheel	7	17	7	1999	198
fish_wheel	7	18	29	1999	199
fish_wheel	7	19	31	1999	200
fish_wheel	7	20	38	1999	201
fish_wheel	7	21	37	1999	202
fish_wheel	7	22	46	1999	203
fish_wheel	7	23	27	1999	204
fish_wheel	7	24	63	1999	205
fish_wheel	7	25	83	1999	206
fish_wheel	7	26	51	1999	207
fish_wheel	7	27	44	1999	208
fish_wheel	7	28	90	1999	209
fish_wheel	7	29	41	1999	210
fish_wheel	7	30	31	1999	211
fish_wheel	7	31	29	1999	212
fish_wheel	8	1	42	1999	213
fish_wheel	8	2	22	1999	214
fish_wheel	8	3	12	1999	215
fish_wheel	8	4	22	1999	216
fish_wheel	8	5	18	1999	217
fish_wheel	8	6	17	1999	218
fish_wheel	8	7	20	1999	219
fish_wheel	8	8	19	1999	220
fish_wheel	8	9	12	1999	221
fish_wheel	8	10	4	1999	222
fish_wheel	8	11	9	1999	223
fish_wheel	8	12	4	1999	224
fish_wheel	8	13	5	1999	225
fish_wheel	8	14	3	1999	226
fish_wheel	8	15	4	1999	227
fish_wheel	8	16	3	1999	228
fish_wheel	8	17	8	1999	229
fish_wheel	8	18	5	1999	230
fish_wheel	8	19	2	1999	231
fish_wheel	8	20	2	1999	232
fish_wheel	8	21	2	1999	233
fish_wheel	8	22	0	1999	234
fish_wheel	8	23	0	1999	235
fish_wheel	8	24	1	1999	236
fish_wheel	8	25	5	1999	237
fish_wheel	8	26	0	1999	238
fish_wheel	8	27	1	1999	239
fish_wheel	8	28	1	1999	240
fish_wheel	8	29	0	1999	241
fish_wheel	8	30	1	1999	242
fish_wheel	8	31	0	1999	243
fish_wheel	9	1	0	1999	244
fish_wheel	9	2	0	1999	245
fish_wheel	9	3	0	1999	246
fish_wheel	9	4	0	1999	247
fish_wheel	9	5	0	1999	248
fish_wheel	9	6	0	1999	249
fish_wheel	9	7	0	1999	250
fish_wheel	9	8	0	1999	251
fish_wheel	9	9	0	1999	252
fish_wheel	9	10	0	1999	253
fish_wheel	9	11	0	1999	254
fish_wheel	9	12	0	1999	255
fish_wheel	9	13	0	1999	256
fish_wheel	9	14	0	1999	257
fish_wheel	9	15	0	1999	258
fish_wheel	9	16	0	1999	259
fish_wheel	9	17	0	1999	260
fish_wheel	9	18	0	1999	261
fish_wheel	9	19	0	1999	262
fish_wheel	9	20	0	1999	263
fish_wheel	9	21	0	1999	264
fish_wheel	9	22	0	1999	265
fish_wheel	9	23	0	1999	266
fish_wheel	9	24	0	1999	267
fish_wheel	9	25	0	1999	268
fish_wheel	9	26	0	1999	269
fish_wheel	9	27	0	1999	270
fish_wheel	9	28	0	1999	271
fish_wheel	9	29	0	1999	272
fish_wheel	9	30	0	1999	273
fish_wheel	10	1	0	1999	274
fish_wheel	10	2	0	1999	275
fish_wheel	10	3	0	1999	276
fish_wheel	10	4	0	1999	277
fish_wheel	10	5	0	1999	278
fish_wheel	10	6	0	1999	279
fish_wheel	10	7	0	1999	280
fish_wheel	10	8	0	1999	281
fish_wheel	10	9	0	1999	282
fish_wheel	10	10	0	1999	283
fish_wheel	6	23	0	2000	175
fish_wheel	6	24	0	2000	176
fish_wheel	6	25	0	2000	177
fish_wheel	6	26	0	2000	178
fish_wheel	6	27	0	2000	179
fish_wheel	6	28	0	2000	180
fish_wheel	6	29	0	2000	181
fish_wheel	6	30	0	2000	182
fish_wheel	7	1	0	2000	183
fish_wheel	7	2	0	2000	184
fish_wheel	7	3	0	2000	185
fish_wheel	7	4	1	2000	186
fish_wheel	7	5	1	2000	187
fish_wheel	7	6	2	2000	188
fish_wheel	7	7	4	2000	189
fish_wheel	7	8	4	2000	190
fish_wheel	7	9	5	2000	191
fish_wheel	7	10	5	2000	192
fish_wheel	7	11	10	2000	193
fish_wheel	7	12	22	2000	194
fish_wheel	7	13	34	2000	195
fish_wheel	7	14	44	2000	196
fish_wheel	7	15	47	2000	197
fish_wheel	7	16	26	2000	198
fish_wheel	7	17	46	2000	199
fish_wheel	7	18	53	2000	200
fish_wheel	7	19	47	2000	201
fish_wheel	7	20	54	2000	202
fish_wheel	7	21	61	2000	203
fish_wheel	7	22	48	2000	204
fish_wheel	7	23	66	2000	205
fish_wheel	7	24	67	2000	206
fish_wheel	7	25	205	2000	207
fish_wheel	7	26	121	2000	208
fish_wheel	7	27	74	2000	209
fish_wheel	7	28	73	2000	210
fish_wheel	7	29	59	2000	211
fish_wheel	7	30	45	2000	212
fish_wheel	7	31	51	2000	213
fish_wheel	8	1	20	2000	214
fish_wheel	8	2	32	2000	215
fish_wheel	8	3	25	2000	216
fish_wheel	8	4	21	2000	217
fish_wheel	8	5	16	2000	218
fish_wheel	8	6	19	2000	219
fish_wheel	8	7	18	2000	220
fish_wheel	8	8	9	2000	221
fish_wheel	8	9	2	2000	222
fish_wheel	8	10	10	2000	223
fish_wheel	8	11	6	2000	224
fish_wheel	8	12	5	2000	225
fish_wheel	8	13	2	2000	226
fish_wheel	8	14	4	2000	227
fish_wheel	8	15	1	2000	228
fish_wheel	8	16	3	2000	229
fish_wheel	8	17	1	2000	230
fish_wheel	8	18	3	2000	231
fish_wheel	8	19	5	2000	232
fish_wheel	8	20	4	2000	233
fish_wheel	8	21	2	2000	234
fish_wheel	8	22	5	2000	235
fish_wheel	8	23	0	2000	236
fish_wheel	8	24	0	2000	237
fish_wheel	8	25	1	2000	238
fish_wheel	8	26	0	2000	239
fish_wheel	8	27	2	2000	240
fish_wheel	8	28	2	2000	241
fish_wheel	8	29	0	2000	242
fish_wheel	8	30	1	2000	243
fish_wheel	8	31	0	2000	244
fish_wheel	9	1	0	2000	245
fish_wheel	9	2	0	2000	246
fish_wheel	9	3	0	2000	247
fish_wheel	9	4	0	2000	248
fish_wheel	9	5	0	2000	249
fish_wheel	9	6	0	2000	250
fish_wheel	9	7	0	2000	251
fish_wheel	9	8	0	2000	252
fish_wheel	9	9	0	2000	253
fish_wheel	9	10	0	2000	254
fish_wheel	9	11	0	2000	255
fish_wheel	9	12	0	2000	256
fish_wheel	9	13	0	2000	257
fish_wheel	9	14	0	2000	258
fish_wheel	9	15	0	2000	259
fish_wheel	9	16	0	2000	260
fish_wheel	9	17	0	2000	261
fish_wheel	9	18	0	2000	262
fish_wheel	9	19	0	2000	263
fish_wheel	9	20	0	2000	264
fish_wheel	9	21	0	2000	265
fish_wheel	9	22	0	2000	266
fish_wheel	9	23	0	2000	267
fish_wheel	9	24	0	2000	268
fish_wheel	9	25	0	2000	269
fish_wheel	9	26	0	2000	270
fish_wheel	9	27	0	2000	271
fish_wheel	9	28	0	2000	272
fish_wheel	9	29	0	2000	273
fish_wheel	9	30	0	2000	274
fish_wheel	10	1	0	2000	275
fish_wheel	10	2	0	2000	276
fish_wheel	10	3	0	2000	277
fish_wheel	10	4	0	2000	278
fish_wheel	10	5	0	2000	279
fish_wheel	10	6	0	2000	280
fish_wheel	10	7	0	2000	281
fish_wheel	10	8	0	2000	282
fish_wheel	10	9	0	2000	283
fish_wheel	10	10	0	2000	284
fish_wheel	6	23	0	2001	174
fish_wheel	6	24	0	2001	175
fish_wheel	6	25	0	2001	176
fish_wheel	6	26	0	2001	177
fish_wheel	6	27	0	2001	178
fish_wheel	6	28	0	2001	179
fish_wheel	6	29	0	2001	180
fish_wheel	6	30	0	2001	181
fish_wheel	7	1	0	2001	182
fish_wheel	7	2	0	2001	183
fish_wheel	7	3	0	2001	184
fish_wheel	7	4	0	2001	185
fish_wheel	7	5	0	2001	186
fish_wheel	7	6	1	2001	187
fish_wheel	7	7	0	2001	188
fish_wheel	7	8	1	2001	189
fish_wheel	7	9	11	2001	190
fish_wheel	7	10	15	2001	191
fish_wheel	7	11	15	2001	192
fish_wheel	7	12	26	2001	193
fish_wheel	7	13	34	2001	194
fish_wheel	7	14	51	2001	195
fish_wheel	7	15	81	2001	196
fish_wheel	7	16	115	2001	197
fish_wheel	7	17	103	2001	198
fish_wheel	7	18	58	2001	199
fish_wheel	7	19	58	2001	200
fish_wheel	7	20	45	2001	201
fish_wheel	7	21	59	2001	202
fish_wheel	7	22	63	2001	203
fish_wheel	7	23	65	2001	204
fish_wheel	7	24	240	2001	205
fish_wheel	7	25	545	2001	206
fish_wheel	7	26	482	2001	207
fish_wheel	7	27	474	2001	208
fish_wheel	7	28	354	2001	209
fish_wheel	7	29	243	2001	210
fish_wheel	7	30	120	2001	211
fish_wheel	7	31	74	2001	212
fish_wheel	8	1	69	2001	213
fish_wheel	8	2	108	2001	214
fish_wheel	8	3	68	2001	215
fish_wheel	8	4	89	2001	216
fish_wheel	8	5	56	2001	217
fish_wheel	8	6	47	2001	218
fish_wheel	8	7	41	2001	219
fish_wheel	8	8	39	2001	220
fish_wheel	8	9	21	2001	221
fish_wheel	8	10	14	2001	222
fish_wheel	8	11	17	2001	223
fish_wheel	8	12	13	2001	224
fish_wheel	8	13	5	2001	225
fish_wheel	8	14	5	2001	226
fish_wheel	8	15	11	2001	227
fish_wheel	8	16	4	2001	228
fish_wheel	8	17	5	2001	229
fish_wheel	8	18	4	2001	230
fish_wheel	8	19	6	2001	231
fish_wheel	8	20	1	2001	232
fish_wheel	8	21	0	2001	233
fish_wheel	8	22	4	2001	234
fish_wheel	8	23	2	2001	235
fish_wheel	8	24	0	2001	236
fish_wheel	8	25	0	2001	237
fish_wheel	8	26	0	2001	238
fish_wheel	8	27	5	2001	239
fish_wheel	8	28	1	2001	240
fish_wheel	8	29	0	2001	241
fish_wheel	8	30	2	2001	242
fish_wheel	8	31	1	2001	243
fish_wheel	9	1	1	2001	244
fish_wheel	9	2	3	2001	245
fish_wheel	9	3	0	2001	246
fish_wheel	9	4	5	2001	247
fish_wheel	9	5	0	2001	248
fish_wheel	9	6	2	2001	249
fish_wheel	9	7	0	2001	250
fish_wheel	9	8	2	2001	251
fish_wheel	9	9	0	2001	252
fish_wheel	9	10	1	2001	253
fish_wheel	9	11	1	2001	254
fish_wheel	9	12	0	2001	255
fish_wheel	9	13	0	2001	256
fish_wheel	9	14	0	2001	257
fish_wheel	9	15	0	2001	258
fish_wheel	9	16	0	2001	259
fish_wheel	9	17	0	2001	260
fish_wheel	9	18	0	2001	261
fish_wheel	9	19	0	2001	262
fish_wheel	9	20	0	2001	263
fish_wheel	9	21	0	2001	264
fish_wheel	9	22	0	2001	265
fish_wheel	9	23	0	2001	266
fish_wheel	9	24	0	2001	267
fish_wheel	9	25	0	2001	268
fish_wheel	9	26	0	2001	269
fish_wheel	9	27	0	2001	270
fish_wheel	9	28	0	2001	271
fish_wheel	9	29	0	2001	272
fish_wheel	9	30	0	2001	273
fish_wheel	10	1	0	2001	274
fish_wheel	10	2	0	2001	275
fish_wheel	10	3	0	2001	276
fish_wheel	10	4	0	2001	277
fish_wheel	10	5	0	2001	278
fish_wheel	10	6	0	2001	279
fish_wheel	10	7	0	2001	280
fish_wheel	10	8	0	2001	281
fish_wheel	10	9	0	2001	282
fish_wheel	10	10	0	2001	283
fish_wheel	6	23	0	2002	174
fish_wheel	6	24	0	2002	175
fish_wheel	6	25	0	2002	176
fish_wheel	6	26	0	2002	177
fish_wheel	6	27	0	2002	178
fish_wheel	6	28	1	2002	179
fish_wheel	6	29	4	2002	180
fish_wheel	6	30	6	2002	181
fish_wheel	7	1	11	2002	182
fish_wheel	7	2	10	2002	183
fish_wheel	7	3	17	2002	184
fish_wheel	7	4	9	2002	185
fish_wheel	7	5	3	2002	186
fish_wheel	7	6	7	2002	187
fish_wheel	7	7	8	2002	188
fish_wheel	7	8	7	2002	189
fish_wheel	7	9	7	2002	190
fish_wheel	7	10	21	2002	191
fish_wheel	7	11	32	2002	192
fish_wheel	7	12	20	2002	193
fish_wheel	7	13	16	2002	194
fish_wheel	7	14	20	2002	195
fish_wheel	7	15	20	2002	196
fish_wheel	7	16	19	2002	197
fish_wheel	7	17	18	2002	198
fish_wheel	7	18	22	2002	199
fish_wheel	7	19	21	2002	200
fish_wheel	7	20	26	2002	201
fish_wheel	7	21	28	2002	202
fish_wheel	7	22	25	2002	203
fish_wheel	7	23	20	2002	204
fish_wheel	7	24	24	2002	205
fish_wheel	7	25	30	2002	206
fish_wheel	7	26	26	2002	207
fish_wheel	7	27	43	2002	208
fish_wheel	7	28	74	2002	209
fish_wheel	7	29	40	2002	210
fish_wheel	7	30	90	2002	211
fish_wheel	7	31	79	2002	212
fish_wheel	8	1	70	2002	213
fish_wheel	8	2	47	2002	214
fish_wheel	8	3	27	2002	215
fish_wheel	8	4	13	2002	216
fish_wheel	8	5	12	2002	217
fish_wheel	8	6	20	2002	218
fish_wheel	8	7	16	2002	219
fish_wheel	8	8	18	2002	220
fish_wheel	8	9	2	2002	221
fish_wheel	8	10	5	2002	222
fish_wheel	8	11	5	2002	223
fish_wheel	8	12	0	2002	224
fish_wheel	8	13	1	2002	225
fish_wheel	8	14	1	2002	226
fish_wheel	8	15	1	2002	227
fish_wheel	8	16	1	2002	228
fish_wheel	8	17	3	2002	229
fish_wheel	8	18	0	2002	230
fish_wheel	8	19	1	2002	231
fish_wheel	8	20	3	2002	232
fish_wheel	8	21	0	2002	233
fish_wheel	8	22	3	2002	234
fish_wheel	8	23	2	2002	235
fish_wheel	8	24	2	2002	236
fish_wheel	8	25	1	2002	237
fish_wheel	8	26	0	2002	238
fish_wheel	8	27	1	2002	239
fish_wheel	8	28	3	2002	240
fish_wheel	8	29	0	2002	241
fish_wheel	8	30	0	2002	242
fish_wheel	8	31	0	2002	243
fish_wheel	9	1	0	2002	244
fish_wheel	9	2	0	2002	245
fish_wheel	9	3	1	2002	246
fish_wheel	9	4	0	2002	247
fish_wheel	9	5	0	2002	248
fish_wheel	9	6	0	2002	249
fish_wheel	9	7	0	2002	250
fish_wheel	9	8	0	2002	251
fish_wheel	9	9	0	2002	252
fish_wheel	9	10	0	2002	253
fish_wheel	9	11	1	2002	254
fish_wheel	9	12	1	2002	255
fish_wheel	9	13	0	2002	256
fish_wheel	9	14	0	2002	257
fish_wheel	9	15	0	2002	258
fish_wheel	9	16	0	2002	259
fish_wheel	9	17	0	2002	260
fish_wheel	9	18	0	2002	261
fish_wheel	9	19	0	2002	262
fish_wheel	9	20	0	2002	263
fish_wheel	9	21	0	2002	264
fish_wheel	9	22	0	2002	265
fish_wheel	9	23	0	2002	266
fish_wheel	9	24	0	2002	267
fish_wheel	9	25	0	2002	268
fish_wheel	9	26	0	2002	269
fish_wheel	9	27	0	2002	270
fish_wheel	9	28	0	2002	271
fish_wheel	9	29	0	2002	272
fish_wheel	9	30	0	2002	273
fish_wheel	10	1	0	2002	274
fish_wheel	10	2	0	2002	275
fish_wheel	10	3	0	2002	276
fish_wheel	10	4	0	2002	277
fish_wheel	10	5	0	2002	278
fish_wheel	10	6	0	2002	279
fish_wheel	10	7	0	2002	280
fish_wheel	10	8	0	2002	281
fish_wheel	10	9	0	2002	282
fish_wheel	10	10	0	2002	283
fish_wheel	6	23	0	2003	174
fish_wheel	6	24	0	2003	175
fish_wheel	6	25	0	2003	176
fish_wheel	6	26	5	2003	177
fish_wheel	6	27	6	2003	178
fish_wheel	6	28	5	2003	179
fish_wheel	6	29	12	2003	180
fish_wheel	6	30	17	2003	181
fish_wheel	7	1	26	2003	182
fish_wheel	7	2	27	2003	183
fish_wheel	7	3	29	2003	184
fish_wheel	7	4	18	2003	185
fish_wheel	7	5	34	2003	186
fish_wheel	7	6	32	2003	187
fish_wheel	7	7	40	2003	188
fish_wheel	7	8	37	2003	189
fish_wheel	7	9	40	2003	190
fish_wheel	7	10	36	2003	191
fish_wheel	7	11	56	2003	192
fish_wheel	7	12	58	2003	193
fish_wheel	7	13	47	2003	194
fish_wheel	7	14	40	2003	195
fish_wheel	7	15	63	2003	196
fish_wheel	7	16	37	2003	197
fish_wheel	7	17	31	2003	198
fish_wheel	7	18	25	2003	199
fish_wheel	7	19	31	2003	200
fish_wheel	7	20	27	2003	201
fish_wheel	7	21	25	2003	202
fish_wheel	7	22	30	2003	203
fish_wheel	7	23	23	2003	204
fish_wheel	7	24	42	2003	205
fish_wheel	7	25	57	2003	206
fish_wheel	7	26	42	2003	207
fish_wheel	7	27	23	2003	208
fish_wheel	7	28	11	2003	209
fish_wheel	7	29	17	2003	210
fish_wheel	7	30	11	2003	211
fish_wheel	7	31	18	2003	212
fish_wheel	8	1	11	2003	213
fish_wheel	8	2	6	2003	214
fish_wheel	8	3	10	2003	215
fish_wheel	8	4	8	2003	216
fish_wheel	8	5	6	2003	217
fish_wheel	8	6	7	2003	218
fish_wheel	8	7	13	2003	219
fish_wheel	8	8	7	2003	220
fish_wheel	8	9	10	2003	221
fish_wheel	8	10	14	2003	222
fish_wheel	8	11	6	2003	223
fish_wheel	8	12	11	2003	224
fish_wheel	8	13	10	2003	225
fish_wheel	8	14	11	2003	226
fish_wheel	8	15	9	2003	227
fish_wheel	8	16	4	2003	228
fish_wheel	8	17	1	2003	229
fish_wheel	8	18	3	2003	230
fish_wheel	8	19	2	2003	231
fish_wheel	8	20	5	2003	232
fish_wheel	8	21	4	2003	233
fish_wheel	8	22	5	2003	234
fish_wheel	8	23	2	2003	235
fish_wheel	8	24	3	2003	236
fish_wheel	8	25	2	2003	237
fish_wheel	8	26	4	2003	238
fish_wheel	8	27	0	2003	239
fish_wheel	8	28	3	2003	240
fish_wheel	8	29	1	2003	241
fish_wheel	8	30	7	2003	242
fish_wheel	8	31	2	2003	243
fish_wheel	9	1	0	2003	244
fish_wheel	9	2	3	2003	245
fish_wheel	9	3	3	2003	246
fish_wheel	9	4	0	2003	247
fish_wheel	9	5	0	2003	248
fish_wheel	9	6	0	2003	249
fish_wheel	9	7	0	2003	250
fish_wheel	9	8	1	2003	251
fish_wheel	9	9	0	2003	252
fish_wheel	9	10	0	2003	253
fish_wheel	9	11	0	2003	254
fish_wheel	9	12	0	2003	255
fish_wheel	9	13	0	2003	256
fish_wheel	9	14	0	2003	257
fish_wheel	9	15	0	2003	258
fish_wheel	9	16	0	2003	259
fish_wheel	9	17	0	2003	260
fish_wheel	9	18	0	2003	261
fish_wheel	9	19	0	2003	262
fish_wheel	9	20	0	2003	263
fish_wheel	9	21	0	2003	264
fish_wheel	9	22	0	2003	265
fish_wheel	9	23	0	2003	266
fish_wheel	9	24	0	2003	267
fish_wheel	9	25	0	2003	268
fish_wheel	9	26	0	2003	269
fish_wheel	9	27	3	2003	270
fish_wheel	9	28	0	2003	271
fish_wheel	9	29	0	2003	272
fish_wheel	9	30	0	2003	273
fish_wheel	10	1	0	2003	274
fish_wheel	10	2	0	2003	275
fish_wheel	10	3	0	2003	276
fish_wheel	10	4	0	2003	277
fish_wheel	10	5	0	2003	278
fish_wheel	10	6	0	2003	279
fish_wheel	10	7	0	2003	280
fish_wheel	10	8	0	2003	281
fish_wheel	10	9	0	2003	282
fish_wheel	10	10	1	2003	283
fish_wheel	6	23	0	2004	175
fish_wheel	6	24	0	2004	176
fish_wheel	6	25	0	2004	177
fish_wheel	6	26	0	2004	178
fish_wheel	6	27	2	2004	179
fish_wheel	6	28	2	2004	180
fish_wheel	6	29	5	2004	181
fish_wheel	6	30	6	2004	182
fish_wheel	7	1	10	2004	183
fish_wheel	7	2	10	2004	184
fish_wheel	7	3	13	2004	185
fish_wheel	7	4	20	2004	186
fish_wheel	7	5	35	2004	187
fish_wheel	7	6	24	2004	188
fish_wheel	7	7	24	2004	189
fish_wheel	7	8	59	2004	190
fish_wheel	7	9	26	2004	191
fish_wheel	7	10	44	2004	192
fish_wheel	7	11	37	2004	193
fish_wheel	7	12	40	2004	194
fish_wheel	7	13	42	2004	195
fish_wheel	7	14	57	2004	196
fish_wheel	7	15	48	2004	197
fish_wheel	7	16	46	2004	198
fish_wheel	7	17	57	2004	199
fish_wheel	7	18	58	2004	200
fish_wheel	7	19	52	2004	201
fish_wheel	7	20	23	2004	202
fish_wheel	7	21	32	2004	203
fish_wheel	7	22	34	2004	204
fish_wheel	7	23	41	2004	205
fish_wheel	7	24	41	2004	206
fish_wheel	7	25	43	2004	207
fish_wheel	7	26	48	2004	208
fish_wheel	7	27	37	2004	209
fish_wheel	7	28	31	2004	210
fish_wheel	7	29	33	2004	211
fish_wheel	7	30	20	2004	212
fish_wheel	7	31	24	2004	213
fish_wheel	8	1	26	2004	214
fish_wheel	8	2	26	2004	215
fish_wheel	8	3	8	2004	216
fish_wheel	8	4	11	2004	217
fish_wheel	8	5	10	2004	218
fish_wheel	8	6	8	2004	219
fish_wheel	8	7	7	2004	220
fish_wheel	8	8	15	2004	221
fish_wheel	8	9	7	2004	222
fish_wheel	8	10	10	2004	223
fish_wheel	8	11	6	2004	224
fish_wheel	8	12	8	2004	225
fish_wheel	8	13	7	2004	226
fish_wheel	8	14	6	2004	227
fish_wheel	8	15	5	2004	228
fish_wheel	8	16	4	2004	229
fish_wheel	8	17	4	2004	230
fish_wheel	8	18	6	2004	231
fish_wheel	8	19	2	2004	232
fish_wheel	8	20	4	2004	233
fish_wheel	8	21	2	2004	234
fish_wheel	8	22	1	2004	235
fish_wheel	8	23	4	2004	236
fish_wheel	8	24	3	2004	237
fish_wheel	8	25	3	2004	238
fish_wheel	8	26	3	2004	239
fish_wheel	8	27	4	2004	240
fish_wheel	8	28	2	2004	241
fish_wheel	8	29	0	2004	242
fish_wheel	8	30	1	2004	243
fish_wheel	8	31	1	2004	244
fish_wheel	9	1	1	2004	245
fish_wheel	9	2	5	2004	246
fish_wheel	9	3	1	2004	247
fish_wheel	9	4	3	2004	248
fish_wheel	9	5	4	2004	249
fish_wheel	9	6	0	2004	250
fish_wheel	9	7	2	2004	251
fish_wheel	9	8	1	2004	252
fish_wheel	9	9	3	2004	253
fish_wheel	9	10	4	2004	254
fish_wheel	9	11	0	2004	255
fish_wheel	9	12	1	2004	256
fish_wheel	9	13	2	2004	257
fish_wheel	9	14	0	2004	258
fish_wheel	9	15	0	2004	259
fish_wheel	9	16	1	2004	260
fish_wheel	9	17	1	2004	261
fish_wheel	9	18	0	2004	262
fish_wheel	9	19	0	2004	263
fish_wheel	9	20	1	2004	264
fish_wheel	9	21	0	2004	265
fish_wheel	9	22	1	2004	266
fish_wheel	9	23	0	2004	267
fish_wheel	9	24	0	2004	268
fish_wheel	9	25	0	2004	269
fish_wheel	9	26	2	2004	270
fish_wheel	9	27	0	2004	271
fish_wheel	9	28	0	2004	272
fish_wheel	9	29	0	2004	273
fish_wheel	9	30	0	2004	274
fish_wheel	10	1	0	2004	275
fish_wheel	10	2	0	2004	276
fish_wheel	10	3	0	2004	277
fish_wheel	10	4	0	2004	278
fish_wheel	10	5	0	2004	279
fish_wheel	10	6	0	2004	280
fish_wheel	10	7	0	2004	281
fish_wheel	10	8	0	2004	282
fish_wheel	10	9	0	2004	283
fish_wheel	10	10	0	2004	284
sonar	6	23		2005	174
sonar	6	24		2005	175
sonar	6	25		2005	176
sonar	6	26		2005	177
sonar	6	27		2005	178
sonar	6	28		2005	179
sonar	6	29		2005	180
sonar	6	30		2005	181
sonar	7	1		2005	182
sonar	7	2		2005	183
sonar	7	3		2005	184
sonar	7	4		2005	185
sonar	7	5		2005	186
sonar	7	6		2005	187
sonar	7	7		2005	188
sonar	7	8		2005	189
sonar	7	9		2005	190
sonar	7	10		2005	191
sonar	7	11		2005	192
sonar	7	12	1531	2005	193
sonar	7	13	2618	2005	194
sonar	7	14	3122	2005	195
sonar	7	15	3242	2005	196
sonar	7	16	3770	2005	197
sonar	7	17	4073	2005	198
sonar	7	18	4480	2005	199
sonar	7	19	4713	2005	200
sonar	7	20	4668	2005	201
sonar	7	21	5254	2005	202
sonar	7	22	5144	2005	203
sonar	7	23	5956	2005	204
sonar	7	24	3763	2005	205
sonar	7	25	3319	2005	206
sonar	7	26	2473	2005	207
sonar	7	27	2460	2005	208
sonar	7	28	2704	2005	209
sonar	7	29	2830	2005	210
sonar	7	30	2547	2005	211
sonar	7	31	2522	2005	212
sonar	8	1	1676	2005	213
sonar	8	2	1363	2005	214
sonar	8	3	1437	2005	215
sonar	8	4	1246	2005	216
sonar	8	5	1058	2005	217
sonar	8	6	806	2005	218
sonar	8	7	748	2005	219
sonar	8	8	729	2005	220
sonar	8	9	600	2005	221
sonar	8	10	677	2005	222
sonar	8	11		2005	223
sonar	8	12		2005	224
sonar	8	13		2005	225
sonar	8	14		2005	226
sonar	8	15		2005	227
sonar	8	16		2005	228
sonar	8	17		2005	229
sonar	8	18		2005	230
sonar	8	19		2005	231
sonar	8	20		2005	232
sonar	8	21		2005	233
sonar	8	22		2005	234
sonar	8	23		2005	235
sonar	8	24		2005	236
sonar	8	25		2005	237
sonar	8	26		2005	238
sonar	8	27		2005	239
sonar	8	28		2005	240
sonar	8	29		2005	241
sonar	8	30		2005	242
sonar	8	31		2005	243
sonar	9	1		2005	244
sonar	9	2		2005	245
sonar	9	3		2005	246
sonar	9	4		2005	247
sonar	9	5		2005	248
sonar	9	6		2005	249
sonar	9	7		2005	250
sonar	9	8		2005	251
sonar	9	9		2005	252
sonar	9	10		2005	253
sonar	9	11		2005	254
sonar	9	12		2005	255
sonar	9	13		2005	256
sonar	9	14		2005	257
sonar	9	15		2005	258
sonar	9	16		2005	259
sonar	9	17		2005	260
sonar	9	18		2005	261
sonar	9	19		2005	262
sonar	9	20		2005	263
sonar	9	21		2005	264
sonar	9	22		2005	265
sonar	9	23		2005	266
sonar	9	24		2005	267
sonar	9	25		2005	268
sonar	9	26		2005	269
sonar	9	27		2005	270
sonar	9	28		2005	271
sonar	9	29		2005	272
sonar	9	30		2005	273
sonar	6	23		2006	174
sonar	6	24		2006	175
sonar	6	25		2006	176
sonar	6	26		2006	177
sonar	6	27		2006	178
sonar	6	28		2006	179
sonar	6	29		2006	180
sonar	6	30		2006	181
sonar	7	1		2006	182
sonar	7	2		2006	183
sonar	7	3		2006	184
sonar	7	4		2006	185
sonar	7	5		2006	186
sonar	7	6		2006	187
sonar	7	7		2006	188
sonar	7	8	84	2006	189
sonar	7	9	114	2006	190
sonar	7	10	191	2006	191
sonar	7	11	180	2006	192
sonar	7	12	269	2006	193
sonar	7	13	398	2006	194
sonar	7	14	791	2006	195
sonar	7	15	1056	2006	196
sonar	7	16	1836	2006	197
sonar	7	17	2072	2006	198
sonar	7	18	2835	2006	199
sonar	7	19	3174	2006	200
sonar	7	20	3272	2006	201
sonar	7	21	3165	2006	202
sonar	7	22	3509	2006	203
sonar	7	23	3355	2006	204
sonar	7	24	3344	2006	205
sonar	7	25	3648	2006	206
sonar	7	26	3833	2006	207
sonar	7	27	3350	2006	208
sonar	7	28	3853	2006	209
sonar	7	29	4269	2006	210
sonar	7	30	4232	2006	211
sonar	7	31	3699	2006	212
sonar	8	1	3236	2006	213
sonar	8	2	2487	2006	214
sonar	8	3	1824	2006	215
sonar	8	4	1527	2006	216
sonar	8	5	1430	2006	217
sonar	8	6	1308	2006	218
sonar	8	7	1020	2006	219
sonar	8	8	842	2006	220
sonar	8	9	740	2006	221
sonar	8	10	581	2006	222
sonar	8	11	502	2006	223
sonar	8	12	433	2006	224
sonar	8	13	327	2006	225
sonar	8	14	330	2006	226
sonar	8	15	204	2006	227
sonar	8	16	185	2006	228
sonar	8	17	186	2006	229
sonar	8	18		2006	230
sonar	8	19		2006	231
